,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,ChurnStatus
0,-136.36996034894673,0.6456660719300952,-1.346969700085494,1.8323043485436603,0.29276815739072903,0.8747970214198988,-1.1263249776262232,-0.1129871173584382,0.15646857959284421,0.7061144988868284,0.311291567978464,-0.8340242524852894,0.7302038595834676,0.4945907906380382,-0.19775276618685353,-0.1626764768802243,0.7014906753404853,-0.5082313241000221,0.005776872025299085,0.0
1,-260.36998250587783,0.8161331878406907,1.1095444571159891,-1.1013985112932114,-0.7511261324536411,0.19252371823148634,0.40412112647160925,1.8520002747930122,0.7759803128501862,-0.14567616024252922,0.17778723030222515,-0.4058892527132458,1.1834886796200947,0.20322164253653346,-0.6175389959019297,-1.0095589705430688,-0.8914102938172019,0.2614781617281729,0.05450086518165104,0.0
2,88.63013572982072,2.2052347936003933,-1.2820956727810442,0.2405506748853535,-0.10558159509492149,0.2568542631058915,-0.08846112258686056,-0.6824017277425145,-0.39075819660794114,1.185565696514758,0.07348059321888922,-0.8344665675337264,0.7003487286620611,0.11007460635329774,0.18565568082259495,-0.007487093767646391,0.1211675569737948,-0.15240258342595492,1.1189050094494455,0.0
3,-16.3701053411163,-1.4253395832555293,-0.32390695645087975,0.5762973908007735,0.13299798391067377,0.49278242451391735,-0.8362802492353896,-0.09529711787472403,0.4156074465655471,0.24737755711943937,-0.2593558740310813,0.5693880131820749,-0.15439967927121934,-0.18705342187540347,-0.015148087521186904,-0.3292823364887255,0.6532237448064067,-0.7179158649685058,-0.028105250427450768,1.0
4,-26.369777493996764,0.18042099856006621,1.4170452897805745,-0.17611730631222863,-1.8129400168946148,-0.40053879328108444,-0.7152163491196031,-0.10922875695922339,-0.0758304843586322,0.07116790359871661,-0.3727041405354878,0.5388596002958109,0.5225259080661299,-0.32428710297215335,0.7610687648232775,0.10242167747815939,0.20219856280921983,0.5149370955439869,0.8587009876935396,1.0
5,-429.3702028267651,-0.4799804335396722,-0.4814882776359217,0.2233904847256114,-0.46241091363129716,0.19052990147187387,0.015577945883205824,-0.804103335129786,0.47320940268560757,-0.02108473042984413,-0.49810910582036916,-0.32868792515657025,0.003279360277642508,0.16505820480600192,0.9950166756279853,-0.05834805330564399,-0.08142367007696681,-0.3141793932222232,0.7748846215211977,1.0
6,259.6300281303154,-1.5426878379616644,0.0754412162792871,-0.15731026893397845,0.721262270437991,-0.7113448813144538,-0.6162710234680888,0.11742312982223828,0.41424463043389886,0.9993672216677147,-0.12666845585565162,0.28677495762090255,-0.47853580332483353,-0.42030989600311236,0.28807269945577874,-0.39045893723933783,-0.16069103177898347,0.5282945328195132,-0.2886649324989976,0.0
7,-355.3702894137381,-1.1825179136387594,-0.38105978718711675,0.38443398898611425,0.5165118546871883,0.8423790637182569,-0.0065751610148157,-0.4344537907445201,0.7348974904187978,0.8051668867039863,0.5128172194802475,-0.40514978911403937,0.5314297326166073,0.44899326928858213,-0.29007580907417724,0.30443652873494614,-0.0952474255146171,0.8777333042246189,0.9512821411323579,0.0
8,-177.37015346800314,-1.1322556587676997,0.24418695856780465,-0.6175849576979124,0.36174649387829416,0.11821493558441987,0.8245608215732384,0.16452664211416884,0.25506409153003934,-1.153038616206039,0.258748307510046,-0.22148675559285547,-0.3111510386164573,0.016928721143646908,0.18348660056455676,0.16353703577960138,0.06859565018852815,0.8665551534483882,0.572681915994586,0.0
9,-415.36964374444995,0.8250598341258325,-0.5847081537981471,-1.1856908081771393,-0.874962029249829,-1.0627463788379186,-0.9746224317772252,0.06839086321096154,0.6542311609865262,0.5138064284906169,-0.6405907194504232,0.2647023297977095,-0.6589372649694416,0.6146205198481154,0.08353034303807219,0.4328762521815594,0.049720813592269875,0.3126618258733283,0.8411952332386736,0.0
10,307.62981276059304,0.7864850098862667,-0.23558484177912087,-0.06922713310458134,2.509066531633622,-0.01990585855950061,0.6683958190875009,-1.369240782028236,0.23250569343406885,0.020307243801483188,-0.1734455443557561,0.6225906026623973,0.5181643260926455,-1.116892490780259,0.34037291457187446,-0.3749108968691169,0.06393238769860105,0.05172038119271932,0.844407168396156,1.0
11,-286.3698995185993,0.35043419183079105,1.1695614892635897,-0.4842343166105526,0.33664302902551224,0.1520788288519867,-1.4564915212717917,-0.012579748143266527,-0.0008066383330374988,-0.17073528985616368,-0.2687234651558784,0.5163616204164221,0.450143820713111,-0.4796695672600998,0.3224774412338197,-0.5998673158814676,0.8228382402963428,-0.5863089747639147,-0.14870728540951528,0.0
12,-455.3700062110993,-0.9212944079205958,-0.45982162467345183,-0.24427483918690776,0.5981260561185572,-0.3257696626248408,-0.7155151704433663,0.13672858112296396,0.037485370840759605,0.877392264331901,0.4819029851472103,-0.5015808079606805,-0.046890953942431216,0.2698782216070315,-0.19947929505969386,-0.16300907198553272,-0.019979577014786504,-0.2761247191183087,1.1943078539539154,0.0
13,-171.36967241113456,1.7247697717255779,-2.322146192703766,-2.750518231176853,-0.8006080346036738,-0.10799369483968282,0.04100857501745414,0.2947163112686051,0.28764709118873677,-1.2915018351232126,-0.27839277883700647,-0.6343046828063685,-0.1303964450104178,0.6432073367278262,0.20758290124461662,0.30728201202709476,-0.1381126000687682,0.7272655764623361,0.5693656745682782,0.0
14,56.62990272334321,0.22167558048028735,2.052201556790762,-0.2371760393149536,-1.4306639286591445,0.5297911274877116,0.1018467428764478,-0.7585600747077552,-1.0142127000366992,0.04266047418062546,0.08268267487989012,0.542398268679811,0.9833405873172464,0.4581010109676625,-0.2515681690005624,-0.08853965386360015,0.6966343481060122,0.21564951519295145,-0.29076705205084663,0.0
