,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,ChurnStatus
0,-30.995625315791813,-1.457276879757975,1.1199914158539401,-0.38090574909366676,0.12908979734862996,-1.6647109135121776,0.480142057196694,-0.19139315451552552,-1.9076448125513306,0.5164925075651393,1.01536856468241,1.5118381896955233,-0.7500586859310754,-0.37409267494737974,-0.932483995412214,-0.6798646377582821,0.49898086118280294,1.6115101328573391,-0.10300243631547026,1
1,8.001010064193338,0.37578587832996635,0.3861878196141353,1.2001085153275985,0.8157747360513288,0.25023793431596525,1.0865761478798819,-1.0747232427883961,2.624592561026239,1.3471631762449283,0.1015177702913846,1.1454769551340744,-0.37459702972881576,-0.37367008390941914,0.49234953331849174,-2.297967381684404,-0.11215038916111553,0.6817162970402391,0.656703127708088,1
2,-447.99618589011936,1.5337195719477417,1.4859561592722168,-2.2083631043163092,0.32156659428937073,-0.6660886205144847,1.0033509745454663,2.727745362176979,0.38641825519681294,-0.38857668645828225,0.7285155088700406,1.2062521748227322,-1.8212017566808012,0.35622542672618096,-0.27217233868434265,1.045961366541003,-1.2694525058542043,-0.8910421528717205,0.3985622940435618,1
3,170.00516073550932,-0.9494569770613094,-1.8484961759571237,1.3445548900037123,-0.8589539861490939,0.4375864350048512,-0.422851920451033,2.5472225731337153,0.11053537140990008,-0.41244944883011136,-1.2577823202845526,0.005194007321730754,0.4231002540402406,0.5470213643941826,-0.15001925784617404,-1.5522750135500492,0.7683800117841735,0.6725828219822337,-0.29270868595224087,1
4,-384.99800183458984,-2.838258543744948,-0.33569523532915196,0.4255584828652702,0.41353525500017657,-0.15923182308994543,-1.7180955983342325,-1.3842620244480726,0.9522120873489325,-0.3613829980262758,0.20933142417425527,-0.6854615893694296,-0.15180692646222907,0.9631493955973285,0.6288661093083809,0.3362246394816595,-1.0653758200215704,0.42544912715638206,-1.5142090036211149,1
5,-117.9946861684142,-2.3874772423678867,0.38727505983451954,-1.0385882340920742,1.0120447918598132,-0.8346544480452425,-1.181386598881527,0.572534179212689,-1.4409075609192483,1.4717676805160076,0.30588577834347147,1.724122792876829,-1.0015096401768293,0.1228361443387189,-0.773798929441464,1.852120915060568,0.1925252196866889,0.16795648982450362,-0.323089869966312,1
6,-50.99500308903538,0.5141845571137919,2.534327800740108,-0.07455690972719718,0.3509948470493856,2.0207053754458526,-1.7576211461224536,0.6555995138996742,-0.9350426291278128,1.7083148044896885,-1.1805639603990072,2.0716655482475588,0.44731367984197146,0.11055894952970832,-0.07941085386685581,0.516302943688789,0.9746543625606714,0.015323428459860067,0.022579250258739823,1
7,436.0034756463434,-2.0546304628389462,-1.010800730100658,-0.3230407442509093,-0.13711075559374916,1.7003898096719685,0.8430516099821612,-0.6639467664182603,0.6652564897889054,1.6714609290684679,-0.544065842522858,-1.3872526265553697,-0.5676924136181344,-0.7583272032174276,-1.9184816138033993,0.7656664353824172,-0.353079064124277,-0.12689427149354038,0.11153863812879919,1
8,-331.9997259404141,-1.0093210628641431,-0.09452871966161665,0.3980802598582125,-0.27585246159631355,-0.11710639471502066,0.22741605943031357,-2.797785000086676,0.5261207536191488,-0.6104303451145145,0.589378037444173,-1.3077503142360498,-0.552690621800001,2.0708133313520998,0.17626112477756978,1.0171616733892015,-0.33673046880462953,0.3281378531688634,-1.1001679779013986,1
9,36.003580232259196,1.811594629843107,1.9802616713531422,1.0052422954914222,-2.0181948830319887,-3.9719495102929034,-1.4661984978599027,-0.8985128250883871,-3.235506515996566,0.6597038615938488,0.6804172601078422,-1.514316046032768,0.13134955157044317,1.020975495937624,0.11649226171002129,-0.4831678154297905,0.8375420259695816,-1.9737702095239116,-0.05671505342511682,1
10,-18.99457909357244,-1.5120528666252533,-1.1559527806011771,-0.6804964524996178,-1.544737028563166,0.66494646712375,-0.7061094213805104,-0.14914078768986322,-1.6307133755250824,0.5470130312692509,-1.6488842295871675,0.4603266706001913,0.16523019631013375,0.6467569269286054,-1.5287015017583365,0.8871805263347111,0.5644178285542926,0.32070290964802395,1.5155533844534332,1
11,-246.99768325916,0.3828740192176793,-0.30043994774787797,2.3419724117777054,0.44797243108135704,-1.4672662386333908,-0.5349418171953424,-1.2413009567999351,-0.12382838832458037,-0.9116727518821893,-1.205341442934197,1.5662807600226765,0.3446838044698709,-1.5540651040340192,0.4443971980400031,-1.393379429660124,-0.24326478180050407,1.126901695388174,0.8688762370133621,1
12,-95.99467610795972,-0.4359052931143109,0.03219455509387662,2.284747940304241,-0.6107488809654168,0.3739397097273466,-1.270941539799165,0.9799888927165505,-1.6344098509468477,0.32934146024309224,-1.3465703694059334,1.1884673008374418,0.012358212525415968,-0.22668828476458622,-1.4522181775951384,-0.9092842326503215,-0.9164713613660073,0.44274980466252345,1.0062111144759271,1
13,277.00246432896074,-1.2940818485477423,-0.0541258174017198,-0.023883454709311393,0.41858955070612175,0.025528054587096748,-0.9373802596851122,-2.4276497514351765,0.5342508526345192,-0.2240578007816923,-1.2568156851479133,2.027057709794015,-1.2508652775804698,-0.6188654862033391,0.4883673609733027,0.5632172817863248,1.7254015910050646,-0.6783453446037252,0.36423278261070535,1
14,60.001557688151706,3.6481873703547842,0.41686653180296945,-4.782195475258064,1.377375358325902,3.422478671669472,0.7197087400125108,0.7327116992261008,-0.41122313816123457,-0.19203585915913635,-1.5182216208802772,-0.25413954201404065,-0.7454397587660496,2.3605460603173194,0.7781784009650131,-0.46627699432998837,-0.6780837492419183,0.23120015559149354,-0.850403587932072,1
15,45.00427742461443,2.8076188077741393,0.013894176761233034,1.1629089157303183,-2.6173187432501246,-0.5804520004926474,-1.1939330007364628,3.2633300431944647,-0.903850454442373,-0.9946709264006092,-1.1452748321539756,-1.746194335309609,0.3087873432617194,-0.5244273999207772,1.1140094835031782,-0.03774629337387933,0.009411307962269626,0.5186945209826391,0.10110377831139947,1
16,-242.9963264735366,-1.082721161837135,0.20920714348686656,-0.5267850909395939,1.0074424833467925,-1.8391784686026402,2.2277032268105312,0.9613438269868135,-1.5617289199409214,-0.7798076293077295,0.28599212696026605,-1.011603258274539,1.5004191601989465,-1.3221357458002867,1.260331442700202,0.6621519430486305,1.004801979759885,1.5035407207739964,-0.9790666749150783,1
17,-163.99876674251436,0.6416146646948117,-1.854865369192407,1.1702768919215798,0.18810943263082136,-0.9411551838947946,-0.018153551022017874,-0.48729452567107673,1.6468685168670587,0.22060201272386526,0.20619717969799484,0.16423708282444716,-0.4767641101708494,-2.204949670943507,0.28419355953284087,-0.5750706340280383,-1.2085129301809518,-0.03412025312564192,-0.7648875994569543,1
18,-280.9977006711963,0.04086514069352723,1.3321573508165598,-0.9777079655600268,-1.2970212724060173,-0.07036552101514079,0.015294673161088353,-1.2016703328356604,2.0023636697256464,-1.6146186220763428,0.3408254938769293,0.036503908097786336,0.23878498606550771,0.516620066334252,-0.8387924218376703,0.4555268869037415,-0.0997177096938158,-0.2683540671053007,1.9746505182736227,1
19,59.001214012245214,0.5773445224494024,-0.8338682995045607,1.9410440523880816,3.039658740276972,3.228837137291151,0.24065470422481527,-1.7245023618006499,-0.051872362184391424,-1.6776087534546338,0.5010379993636611,0.02847403229563955,0.6665995820585109,0.5715973878996773,-1.6149803378297856,-1.818339254453071,-0.8272044590377647,-1.0448729101748115,-1.187216065656089,1
20,442.00456075836394,-2.3678223764247948,0.004064837719563402,0.9245463527126387,-0.7583833135196979,1.81010774729334,-0.16627263190217878,-0.06987769040596215,0.10821998328863944,-0.4952215956686092,1.1952293697669858,1.4719966119303367,1.1955296491527017,0.3463802796224647,0.1469836860116629,-0.6325920183879852,0.527930712182626,-0.39500305289391163,-0.48074180445501136,1
21,114.00264795660792,0.23970275984185485,2.749134455990177,-1.39759892159906,0.045631205635229016,0.8864819687901113,-1.4370356246650577,-0.2512773481300076,2.434701616477388,-0.730091754265488,0.5337384576885882,1.478199850505425,0.6800429098014508,0.24981346265219953,0.6664920524585395,-0.16021744213754868,0.2318977286850302,-0.282704411259644,0.3348185608665496,1
22,-291.99712936781543,-2.4574490767328743,-0.6522944598199594,0.7579822885212129,0.016264675388344113,-0.2624127402885454,-0.8130722156084321,-0.18565467290752657,1.871330084466302,2.0528645604245948,-0.45531606543305875,0.02510004584770506,0.48662321611398063,-0.25655899307944025,0.5672970475484719,-1.4534909486151069,1.4361477638210105,1.1710924960402695,-0.20999013035501912,1
23,-140.9983029648538,0.8430554907954615,1.8110380167252007,0.84107787046742,-0.7719388320205326,-1.455352245508803,1.7754869867840886,0.5637450174856171,1.226579538760515,-1.0784061718938769,-0.5235841721225717,0.3844510303748609,-1.3016413810177354,0.04254749124742046,-0.30536082723133895,-1.326046588194779,-0.7298029333699183,1.2237324122650197,-0.8808168610719787,1
24,-368.9994950723232,1.1995937448432517,-0.7088901065656712,1.4248618444276298,-1.7056770264132184,-0.9365098733644378,-0.3284083153883856,-2.0617518469300844,0.7780583971268982,-1.1160456669367556,0.7167384137911605,-1.1243600943564618,-0.4752498159799742,2.3547490562320097,0.5740109282959188,0.6958654335632721,-0.31014557142990734,-0.8301577157153028,0.5761619794167369,1
25,398.00438019662045,-0.42629435744880484,-0.6832915822805465,1.0646424205683165,0.0069686248614721225,2.0322900255602065,-1.275797368658418,0.6722970286942294,0.8987234614971314,-0.8642172891302873,0.7792427878051348,0.9626499496938057,1.165896468663597,0.3216818156154231,-0.43443861855611554,-1.3845584548494718,-0.11485036547782718,0.16641255357489354,0.2843340368216618,1
26,90.00401296345274,-2.0102883872552697,-0.5692023448977682,-0.9762943992826559,-0.48637696355560145,-1.5924640462365667,0.7063425237878526,0.5716328593216717,1.80817948391329,-0.7818016676450528,-2.094008361038809,-0.132582359530787,1.1725531982076758,-0.3161114250801202,0.48969649868675114,0.6000986559366661,0.06038164765746097,0.23444729681031823,0.7729679810712385,1
27,-513.0006429022814,1.7392590171237958,1.4794730187707974,0.1695117882129033,-0.5541868996842277,-1.3750140988558672,0.7179736542336096,-3.6415032483342293,-1.618038367640795,0.8898269574838745,-0.33382225414230154,0.6694736890806633,-2.4732524125340607,1.8900453673284519,2.2889126240028275,0.13489920626310312,-2.0681712320812,-0.24383665659360432,-1.570229864596036,1
28,418.0046107717519,-0.9410459216657057,0.46701656168651273,-1.4899127865441437,0.7896938821128427,-1.7665399600356835,1.2773680971468113,1.5600161381154707,0.2171481023232731,-0.5058732841986441,-0.19386475985604795,-0.9878260462804918,0.2533742683139,-0.6925180428045461,-0.4906823447381068,1.1739824506559975,-0.2745913253033019,0.4354909909081609,0.22109912720716263,1
29,340.0023351728357,1.6881837678438696,-1.6697821077074064,0.08409591715942946,-1.9485795220248845,-1.4801353487728839,-1.912935669868582,-0.6617317282859736,1.427120194567716,-3.3727634531369315,0.6705370960481367,-0.5726549973802744,1.4511188418794028,-1.3927137197885768,-0.41194577155249296,-0.01894629339518178,0.9701629996213785,-1.3981798373215713,0.7425397734531595,1
30,446.00419784560313,0.31890145331120767,2.200885417118669,2.6825677424631764,-1.049834518213321,1.0576613037522362,-1.0177760883545592,0.7116965967716451,0.4869772432035603,-1.0548527482024286,0.7097401523605452,-0.47918400233473024,0.6179715071165385,-0.5069904407718113,-1.0103745073593593,-0.9067553704819532,-0.7921846405826354,-0.15959906263448106,0.8077680571022791,1
31,-177.9955240887839,-1.4747332764687267,-0.8618652681505918,-0.8577933837630275,-1.263887188800958,0.9067872141908143,2.3333157154367345,0.7116689045533069,-0.2796648644344025,-1.3016322123750006,-1.0652811841003194,0.49303011203198643,0.5575846247511886,0.16081879136240815,-0.8911906493388813,-1.3716567786919889,1.3438030177609432,-0.28089663961449096,0.8061582719972421,1
32,-289.9984821437946,0.6234045330123122,-0.24845165385994056,5.627585049917603,1.7769015326884159,2.3603921075562035,0.9511694562253985,-0.6467966599847628,0.5148259146901003,-0.4485504640961175,0.5592509302604568,-0.7412030309265403,-0.5816733223630397,1.4572140541759528,-2.754094302638156,1.1335629834162781,-1.9014646779178321,0.1701036830972137,0.018172745797563485,1
